Window,MMSI,Average_SOG,STD_SOG,distance_to_coast_m,far_from_coast,mean_acceleration,std_acceleration,mean_abs_acceleration,mean_turning_intensity,max_turning_intensity,turning_spike_count,avg_distance_between_pings,density,max_SOG,min_SOG,delta_SOG,Behavior_Label
2025-02-18 22:00:00,219012671,0.45789473684210524,0.0683060637859398,3288.9418233870065,1,0.0006654794881941695,0.004857362764619568,0.0020105087279602514,15.791043825109993,115.39385460138107,5,3.787103210902346,0.2640533684393693,0.6,0.3,0.3,1
2025-02-18 22:10:00,219012671,0.4527777777777778,0.06963624307217002,3200.1985775324433,1,0.0005416318574213311,0.003927250675921222,0.0013895850737955999,10.223158236763636,98.64153269752092,4,3.8936017524532693,0.2568309486352676,0.6,0.3,0.3,1
2025-02-18 22:20:00,219012671,4.716666666666667,2.1573131437044557,2626.9401748276596,1,0.007767451034994895,0.020335322820842185,0.009450129954515918,20.15783215676241,151.48385091214732,6,43.70599711882374,0.022880150027919387,6.1,0.4,5.699999999999999,1
2025-02-18 22:30:00,219012671,5.235714285714286,2.777682963925801,761.4245754549459,1,-0.005244957632175677,0.028433363289650227,0.014860663563671082,34.721182725829216,165.74099504094818,11,36.01309665699717,0.02776766829711162,7.8,0.0,7.8,1
2025-02-18 22:40:00,219012671,0.0025,0.0158113883008419,290.8308402404998,0,0.000125,0.0007905694150420948,0.000125,24.786733051669092,180.0,7,0.26981929825939466,3.706046772721735,0.1,0.0,0.1,0
2025-02-18 22:50:00,219012671,0.002564102564102564,0.016012815380508715,290.56192693051173,0,-0.0001349527665317139,0.0008427797568688796,0.0001349527665317139,22.53596611599665,180.0,8,0.5031378418837661,1.9874874077886109,0.1,0.0,0.1,0
2025-02-18 23:00:00,219012671,0.0,0.0,289.9204274497795,0,0.0,0.0,0.0,13.989853585922797,162.17455143237157,4,0.7060956438920081,1.4162186758458204,0.0,0.0,0.0,0
2025-02-18 23:10:00,219012671,0.0,0.0,289.90449842589123,0,0.0,0.0,0.0,24.121571367374997,167.06453777467573,8,0.5149980271795332,1.941717307740909,0.0,0.0,0.0,0
2025-02-18 23:20:00,219012671,0.0,0.0,289.73771838152,0,0.0,0.0,0.0,11.502615420931418,141.20464221717884,2,0.5763965982182606,1.7348864553096992,0.0,0.0,0.0,0
2025-02-18 23:30:00,219012671,0.0,0.0,289.65491946756526,0,0.0,0.0,0.0,23.703708297301397,180.0,6,0.4064486378939767,2.460274937645307,0.0,0.0,0.0,0
2025-02-18 23:40:00,219012671,0.0,0.0,290.0543771696104,0,0.0,0.0,0.0,19.05482808699808,173.88211132067374,7,0.36929444519335847,2.7077930228444047,0.0,0.0,0.0,0
2025-02-18 23:50:00,219012671,1.1117647058823528,1.5369715807160191,375.04860743897734,0,-0.006519507324460886,0.061442991354420995,0.027800584348571966,9.419641659260757,111.34075202790109,3,10.754427297533693,0.09298487427411281,5.2,0.0,5.2,0
2025-02-18 00:00:00,219013885,0.0,0.0,318.0508758469891,0,0.0,0.0,0.0,7.552918621207182,36.334436979933315,4,0.612027219211846,1.633887562079566,0.0,0.0,0.0,0
2025-02-18 00:10:00,219013885,0.0,0.0,317.65134318043334,0,0.0,0.0,0.0,6.277713343771266,44.235707994219325,2,0.6404599888762357,1.5613534082285312,0.0,0.0,0.0,0
2025-02-18 00:20:00,219013885,0.0,0.0,318.7234284939101,0,0.0,0.0,0.0,11.856839257677095,180.0,5,0.4617509987022011,2.1656224817828758,0.0,0.0,0.0,0
2025-02-18 00:30:00,219013885,0.0,0.0,319.81911821755546,0,0.0,0.0,0.0,6.425811103793373,28.105935819289186,3,0.5619590449082456,1.7794574435381458,0.0,0.0,0.0,0
2025-02-18 00:40:00,219013885,0.0,0.0,320.48350619737346,0,0.0,0.0,0.0,6.724146563759264,89.99999448821774,1,0.6698088721450985,1.4929409152021869,0.0,0.0,0.0,0
2025-02-18 00:50:00,219013885,0.0,0.0,319.43357627172304,0,0.0,0.0,0.0,9.96526379009743,126.83124846458827,5,0.5755085329320464,1.7375635062617067,0.0,0.0,0.0,0
2025-02-18 01:00:00,219013885,0.0,0.0,318.76517237068646,0,0.0,0.0,0.0,13.84011150051501,180.0,3,0.4445259026166798,2.2495370882614467,0.0,0.0,0.0,0
2025-02-18 01:10:00,219013885,0.0,0.0,318.65191724771137,0,0.0,0.0,0.0,9.281671621612412,84.95275389582486,3,0.5111735878426045,1.9562443391823139,0.0,0.0,0.0,0
2025-02-18 01:20:00,219013885,0.0,0.0,318.8784149762118,0,0.0,0.0,0.0,11.300343812483737,142.65722657953074,4,0.6243875247591565,1.6015438248025111,0.0,0.0,0.0,0
2025-02-18 01:30:00,219013885,0.0,0.0,320.65769030913015,0,0.0,0.0,0.0,5.953751158121857,41.41646186255385,2,0.5888197284355352,1.6982838190879141,0.0,0.0,0.0,0
2025-02-18 01:40:00,219013885,0.0,0.0,319.8445412294804,0,0.0,0.0,0.0,10.475732763564475,151.89405419155463,3,0.5283150708445852,1.8927740801726316,0.0,0.0,0.0,0
2025-02-18 01:50:00,219013885,0.0,0.0,320.1469057641436,0,0.0,0.0,0.0,6.169354197524729,29.99999900887845,3,0.4586866638023122,2.1800899786595727,0.0,0.0,0.0,0
2025-02-18 02:00:00,219013885,0.0,0.0,320.41705178804324,0,0.0,0.0,0.0,8.64097395047886,141.30089316072963,3,0.45108232295778167,2.216841096835938,0.0,0.0,0.0,0
2025-02-18 02:10:00,219013885,0.0,0.0,320.1535387729365,0,0.0,0.0,0.0,13.48225557988036,165.048517174601,6,0.4917906142716315,2.033344349276635,0.0,0.0,0.0,0
2025-02-18 02:20:00,219013885,0.0,0.0,320.445201684803,0,0.0,0.0,0.0,4.997721491008934,40.10036093131876,4,0.5627184359573015,1.7770561004240377,0.0,0.0,0.0,0
2025-02-18 02:30:00,219013885,0.0017543859649122807,0.013245323570650435,318.37591290375036,0,-3.5442140705298586e-05,0.0019180990307480833,0.00035442140705298604,6.253298294239026,45.0,1,0.7968506605971101,1.25492454258022,0.1,0.0,0.1,0
2025-02-18 02:40:00,219013885,0.0,0.0,319.1799845703009,0,0.0,0.0,0.0,6.946413165689287,21.892875650676096,3,0.8181708520696591,1.2222236654285097,0.0,0.0,0.0,0
2025-02-18 02:50:00,219013885,0.009836065573770493,0.030027309973793777,317.443884552291,0,3.642987249544627e-05,0.0027289577527409665,0.000692167577413479,6.883081089389753,53.467143744831674,1,1.4560146998738615,0.686801535775205,0.1,0.0,0.1,0
2025-02-18 03:00:00,219013885,0.0,0.0,318.98169346544404,0,0.0,0.0,0.0,9.012109520513388,36.33443897926321,5,0.578375342035551,1.7289511461003348,0.0,0.0,0.0,0
2025-02-18 03:10:00,219013885,0.0,0.0,320.19686663612976,0,0.0,0.0,0.0,8.790675800142385,146.27276052455528,3,0.819531307916459,1.2201947483798294,0.0,0.0,0.0,0
2025-02-18 03:20:00,219013885,0.3265625,0.8487604757751714,323.3819939565465,0,0.010812661765042718,0.03438893881617118,0.012218557456652695,6.952287370201278,18.959161031694798,5,1.6375408386550703,0.6106680637904992,3.4,0.0,3.4,0
2025-02-18 03:30:00,219013885,6.981632653061225,0.768362422375446,968.3146623753153,1,0.008047125776717616,0.03350775738762716,0.019178630326589508,1.6487322222648106,65.93382825462925,1,22.408251975172536,0.0446263972238436,7.7,4.2,3.5,1
2025-02-18 03:40:00,219013885,8.45,0.21489955370316224,1168.6365954396679,1,0.0013215324008391237,0.006077486819967364,0.0035838994688784523,0.6289252528804569,14.930319942205983,0,46.36678092457189,0.02156716003112594,8.7,7.7,0.9999999999999991,1
2025-02-18 03:50:00,219013885,8.675862068965516,0.12468957219105334,1766.4279307700556,1,0.000975157582499072,0.005426649156398841,0.001671778968775635,0.7337451191520991,30.10148321272777,1,45.75842462587214,0.021853894438831893,8.9,8.5,0.40000000000000036,1
2025-02-18 04:00:00,219013885,8.936263736263736,0.13623222291080217,3476.04240120252,1,-0.0007467110537285943,0.014856948254512446,0.005290882931233803,0.8118438205731018,40.2877973128484,1,30.13568551610401,0.03318323943993981,9.2,8.6,0.5999999999999996,1
2025-02-18 04:10:00,219013885,7.85072463768116,0.5016511526378492,4601.372833540008,1,-0.004242031037013745,0.014920349842798174,0.0066068557547796425,0.5445888274063514,24.047901425846135,1,35.57000417832245,0.02811356765242543,8.7,7.2,1.4999999999999991,1
2025-02-18 04:20:00,219013885,7.476923076923077,0.23168488214681715,5708.795046576437,1,0.0008492618492618508,0.007181096776589342,0.0035470085470085447,0.22798180111011598,5.362621109564913,0,35.65581663909674,0.028045907058104672,7.8,7.2,0.5999999999999996,1
2025-02-18 04:30:00,219013885,7.662121212121212,0.048880235159800466,7495.63773346666,1,0.0004116926844199594,0.006114839207951505,0.0024900520355065946,0.8405750303234955,22.4443292306039,2,35.69716818015601,0.02801341873447851,7.7,7.6,0.10000000000000053,1
2025-02-18 04:40:00,219013885,7.558571428571429,0.13566033579522932,9434.30576148376,1,-0.00011348446874762733,0.009061615435309615,0.004431970076706904,0.6454167433467853,14.808719617581005,0,33.17375013563127,0.03014430670239036,7.8,7.4,0.39999999999999947,1
2025-02-18 04:50:00,219013885,7.783333333333334,0.21470745394639135,11487.97520652423,1,0.0006014721146300072,0.0052879991815036435,0.002511344649502543,0.7065930715362282,14.120870186515788,0,50.30581955668682,0.019878411882129007,8.1,7.5,0.5999999999999996,1
2025-02-18 05:00:00,219013885,7.58135593220339,0.07762548521962047,13786.063728329327,1,-0.0005320215021374681,0.007241314161026571,0.00399239946296146,0.5046420420216544,9.554162915571396,0,39.566657864965876,0.02527379872909251,7.7,7.4,0.2999999999999998,1
2025-02-18 05:10:00,219013885,7.698360655737705,0.08264745061341135,15914.168585143541,1,0.00013537009438648796,0.005897981284246657,0.003320500082795175,0.2833467117989202,10.392608308722885,0,39.00861061594878,0.025635359164459845,7.9,7.6,0.3000000000000007,1
2025-02-18 05:20:00,219013885,7.8737704918032785,0.077247738573722,18134.05372749145,1,0.00031296572280178756,0.005049114452262233,0.00239609206822322,0.9349835893030989,23.86669972561225,2,39.63328345349825,0.025231312183866327,8.1,7.7,0.39999999999999947,1
2025-02-18 05:30:00,219013885,8.238596491228071,0.10480319304860632,20429.310397884856,1,-0.0033545297406882726,0.01725942532899299,0.006314086243717216,0.7445195564124936,25.70884965402172,1,44.64401233775961,0.022399415367064874,8.4,8.0,0.40000000000000036,1
2025-02-18 05:40:00,219013885,8.136111111111111,0.15949352545961573,22932.453055334783,1,-0.0011992945326278624,0.008270595768545684,0.0034016754850088125,0.5578394893659957,18.839794496854324,1,34.92504181905051,0.028632742055218128,8.4,7.9,0.5,1
2025-02-18 05:50:00,219013885,8.134782608695652,0.06603494386112263,25353.175715368943,1,0.0005471807322720114,0.005767546112502577,0.002212771733562804,0.6199347514714856,22.412741387881674,0,35.203350155727264,0.028406379265398306,8.4,8.0,0.40000000000000036,1
2025-02-18 06:00:00,219013885,8.432758620689656,0.050914207283697784,27816.444795879725,1,0.000531609195402297,0.007887927703937196,0.0026937478230581583,0.45372891366659995,14.844312021445376,0,44.94077519177333,0.02225150263246971,8.5,8.3,0.1999999999999993,1
