Window,MMSI,Average_SOG,STD_SOG,distance_to_coast_m,far_from_coast,mean_acceleration,std_acceleration,mean_abs_acceleration,mean_turning_intensity,max_turning_intensity,turning_spike_count,avg_distance_between_pings,density,max_SOG,min_SOG,delta_SOG,Behavior_Label
2025-02-18 00:00:00,219001518,0.0,0.0,496.3728656510762,0,0.0,0.0,0.0,7.930617743756538,151.22859877782201,11,0.24512147045430283,4.07944356612677,0.0,0.0,0.0,0
2025-02-18 00:30:00,219001518,0.0,0.0,496.9970141003149,0,0.0,0.0,0.0,8.85006419066491,22.4999997914135,17,0.22529025748009873,4.438521336746951,0.0,0.0,0.0,0
2025-02-18 01:00:00,219001518,0.0,0.0,496.67349946786845,0,0.0,0.0,0.0,9.135150858035992,89.99999966812851,17,0.1712131767271066,5.840330842557534,0.0,0.0,0.0,0
2025-02-18 01:30:00,219001518,0.0,0.0,496.38843220726375,0,0.0,0.0,0.0,8.249827706965048,89.99999966812845,10,0.1505407201093771,6.642279753118992,0.0,0.0,0.0,0
2025-02-18 02:00:00,219001518,0.0,0.0,496.02859391308374,0,0.0,0.0,0.0,8.261399639427562,89.99999966812845,12,0.129380218370985,7.728559489194308,0.0,0.0,0.0,0
2025-02-18 02:30:00,219001518,0.0,0.0,495.81265226533424,0,0.0,0.0,0.0,8.214943090943411,90.0,9,0.17219003037667566,5.8071999047419975,0.0,0.0,0.0,0
2025-02-18 03:00:00,219001518,0.0,0.0,495.40422040977865,0,0.0,0.0,0.0,8.285976219316645,89.99999917032085,14,0.21925451235804275,4.56070154374582,0.0,0.0,0.0,0
2025-02-18 03:30:00,219001518,0.0,0.0,495.9840727873275,0,0.0,0.0,0.0,8.523280464791757,89.99999966812845,15,0.1570912234730108,6.36532280203276,0.0,0.0,0.0,0
2025-02-18 04:00:00,219001518,0.0,0.0,496.6859644650622,0,0.0,0.0,0.0,10.237938303757032,180.0,14,0.1635600766773568,6.113587645816828,0.0,0.0,0.0,0
2025-02-18 04:30:00,219001518,0.0,0.0,496.82313265109684,0,0.0,0.0,0.0,8.354361321192052,47.679858766397274,15,0.13945811716358644,7.17009751287507,0.0,0.0,0.0,0
